"","season","game_date","game_id","action_type","combined_shot_type","loc_x","loc_y","shot_distance","three_pt","time_remaining","ot","home","playoffs","opponent","shot_made_flag"
"23747",1997,"1998-01-09","29700487","Jump Shot","Jump Shot",25,244,24,"1",362,"0","0","0","LAC","0"
"23748",1997,"1998-01-11","29700500","Jump Shot","Jump Shot",-6,175,17,"0",2306,"0","1","0","CHA","0"
"23749",1997,"1998-01-11","29700500","Driving Layup Shot","Layup",0,0,0,"0",2294,"0","1","0","CHA",NA
"23750",1997,"1998-01-11","29700500","Jump Shot","Jump Shot",104,18,10,"0",2238,"0","1","0","CHA","0"
"23751",1997,"1998-01-11","29700500","Slam Dunk Shot","Dunk",0,0,0,"0",2223,"0","1","0","CHA","1"
"23752",1997,"1998-01-11","29700500","Jump Shot","Jump Shot",-190,158,24,"1",2201,"0","1","0","CHA","0"
"23753",1997,"1998-01-11","29700500","Jump Shot","Jump Shot",-124,162,20,"0",792,"0","1","0","CHA","0"
"23754",1997,"1998-01-11","29700500","Jump Shot","Jump Shot",113,12,11,"0",770,"0","1","0","CHA","0"
"23755",1997,"1998-01-11","29700500","Hook Shot","Hook Shot",0,42,4,"0",666,"0","1","0","CHA",NA
"23756",1997,"1998-01-11","29700500","Jump Shot","Jump Shot",-149,212,25,"1",580,"0","1","0","CHA","0"
"23757",1997,"1998-01-14","29700521","Jump Shot","Jump Shot",113,244,26,"1",2064,"0","1","0","DEN","1"
"23758",1997,"1998-01-14","29700521","Jump Shot","Jump Shot",132,209,24,"1",2030,"0","1","0","DEN","0"
"23759",1997,"1998-01-14","29700521","Jump Shot","Jump Shot",184,194,26,"1",1854,"0","1","0","DEN","0"
"23760",1997,"1998-01-14","29700521","Jump Shot","Jump Shot",-130,-10,13,"0",1767,"0","1","0","DEN","0"
"23761",1997,"1998-01-14","29700521","Slam Dunk Shot","Dunk",0,0,0,"0",789,"0","1","0","DEN","1"
"23762",1997,"1998-01-14","29700521","Layup Shot","Layup",0,0,0,"0",745,"0","1","0","DEN","0"
"23763",1997,"1998-01-14","29700521","Jump Shot","Jump Shot",3,61,6,"0",560,"0","1","0","DEN","0"
"23764",1997,"1998-01-14","29700521","Running Jump Shot","Jump Shot",-16,72,7,"0",509,"0","1","0","DEN","1"
"23765",1997,"1998-01-17","29700543","Jump Shot","Jump Shot",-10,259,25,"1",2239,"0","1","0","MIA","1"
"23766",1997,"1998-01-17","29700543","Jump Shot","Jump Shot",76,177,19,"0",2199,"0","1","0","MIA","1"
"23767",1997,"1998-01-17","29700543","Jump Shot","Jump Shot",74,106,12,"0",2088,"0","1","0","MIA","0"
"23768",1997,"1998-01-17","29700543","Jump Shot","Jump Shot",72,85,11,"0",2022,"0","1","0","MIA","1"
"23769",1997,"1998-01-17","29700543","Driving Layup Shot","Layup",0,0,0,"0",1942,"0","1","0","MIA",NA
"23770",1997,"1998-01-17","29700543","Jump Shot","Jump Shot",51,66,8,"0",887,"0","1","0","MIA","1"
"23771",1997,"1998-01-17","29700543","Slam Dunk Shot","Dunk",0,0,0,"0",506,"0","1","0","MIA","1"
"23772",1997,"1998-01-17","29700543","Layup Shot","Layup",0,0,0,"0",175,"0","1","0","MIA",NA
"23773",1997,"1998-01-17","29700543","Jump Shot","Jump Shot",5,362,36,"1",44,"0","1","0","MIA",NA
"23774",1997,"1998-01-19","29700557","Driving Layup Shot","Layup",0,0,0,"0",2315,"0","1","0","ORL",NA
"23775",1997,"1998-01-19","29700557","Jump Shot","Jump Shot",126,0,12,"0",2248,"0","1","0","ORL","0"
"23776",1997,"1998-01-19","29700557","Jump Shot","Jump Shot",-190,40,19,"0",2167,"0","1","0","ORL","1"
"23777",1997,"1998-01-19","29700557","Jump Shot","Jump Shot",216,128,25,"1",1042,"0","1","0","ORL","1"
"23778",1997,"1998-01-19","29700557","Jump Shot","Jump Shot",-94,124,15,"0",571,"0","1","0","ORL","0"
"23779",1997,"1998-01-19","29700557","Jump Shot","Jump Shot",3,289,28,"1",162,"0","1","0","ORL",NA
"23780",1997,"1998-01-19","29700557","Tip Shot","Tip Shot",0,0,0,"0",30,"0","1","0","ORL","1"
"23781",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",162,66,17,"0",2458,"0","0","0","PHX","0"
"23782",1997,"1998-01-21","29700574","Layup Shot","Layup",0,0,0,"0",2410,"0","0","0","PHX",NA
"23783",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",-143,207,25,"1",2297,"0","0","0","PHX","1"
"23784",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",-40,242,24,"1",2269,"0","0","0","PHX","0"
"23785",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",143,121,18,"0",2081,"0","0","0","PHX","0"
"23786",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",-113,66,13,"0",1880,"0","0","0","PHX","0"
"23787",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",156,186,24,"1",926,"0","0","0","PHX","1"
"23788",1997,"1998-01-21","29700574","Driving Layup Shot","Layup",0,0,0,"0",863,"0","0","0","PHX","1"
"23789",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",0,147,14,"0",815,"0","0","0","PHX","1"
"23790",1997,"1998-01-21","29700574","Jump Shot","Jump Shot",83,229,24,"1",512,"0","0","0","PHX","1"
"23791",1997,"1998-01-21","29700574","Running Jump Shot","Jump Shot",14,48,5,"0",453,"0","0","0","PHX","1"
"23792",1997,"1998-01-21","29700574","Layup Shot","Layup",0,0,0,"0",247,"0","0","0","PHX","0"
"23793",1997,"1998-01-24","29700596","Tip Shot","Tip Shot",0,0,0,"0",2447,"0","0","0","SEA",NA
"23794",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",154,199,25,"1",2423,"0","0","0","SEA","1"
"23795",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",-70,23,7,"0",2094,"0","0","0","SEA","0"
"23796",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",147,214,25,"1",1697,"0","0","0","SEA","0"
"23797",1997,"1998-01-24","29700596","Driving Layup Shot","Layup",0,0,0,"0",1639,"0","0","0","SEA","1"
"23798",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",-130,25,13,"0",1600,"0","0","0","SEA","0"
"23799",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",-156,113,19,"0",1550,"0","0","0","SEA","0"
"23800",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",117,224,25,"1",950,"0","0","0","SEA","0"
"23801",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",72,42,8,"0",880,"0","0","0","SEA","0"
"23802",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",-85,194,21,"0",844,"0","0","0","SEA","0"
"23803",1997,"1998-01-24","29700596","Slam Dunk Shot","Dunk",0,0,0,"0",811,"0","0","0","SEA",NA
"23804",1997,"1998-01-24","29700596","Jump Shot","Jump Shot",235,78,24,"1",529,"0","0","0","SEA","0"
"23805",1997,"1998-01-24","29700596","Driving Layup Shot","Layup",0,0,0,"0",305,"0","0","0","SEA","1"
"23806",1997,"1998-01-24","29700596","Slam Dunk Shot","Dunk",0,0,0,"0",42,"0","0","0","SEA","1"
"23807",1997,"1998-01-28","29700620","Hook Shot","Hook Shot",40,76,8,"0",2385,"0","1","0","NJN","1"
"23808",1997,"1998-01-28","29700620","Tip Shot","Tip Shot",0,0,0,"0",2223,"0","1","0","NJN","0"
"23809",1997,"1998-01-28","29700620","Layup Shot","Layup",0,0,0,"0",2219,"0","1","0","NJN","1"
"23810",1997,"1998-01-28","29700620","Jump Shot","Jump Shot",136,231,26,"1",2186,"0","1","0","NJN","0"
"23811",1997,"1998-01-28","29700620","Driving Layup Shot","Layup",0,0,0,"0",2039,"0","1","0","NJN","0"
"23812",1997,"1998-01-28","29700620","Driving Layup Shot","Layup",0,0,0,"0",1999,"0","1","0","NJN","1"
"23813",1997,"1998-01-28","29700620","Driving Layup Shot","Layup",0,0,0,"0",1676,"0","1","0","NJN","1"
"23814",1997,"1998-01-28","29700620","Running Jump Shot","Jump Shot",42,72,8,"0",1579,"0","1","0","NJN","1"
"23815",1997,"1998-01-28","29700620","Driving Layup Shot","Layup",0,0,0,"0",1154,"0","1","0","NJN","1"
"23816",1997,"1998-01-28","29700620","Jump Shot","Jump Shot",100,18,10,"0",1091,"0","1","0","NJN","0"
"23817",1997,"1998-01-28","29700620","Slam Dunk Shot","Dunk",0,0,0,"0",1070,"0","1","0","NJN","1"
"23818",1997,"1998-01-28","29700620","Jump Shot","Jump Shot",-18,257,25,"1",1034,"0","1","0","NJN","0"
"23819",1997,"1998-01-28","29700620","Driving Layup Shot","Layup",0,0,0,"0",997,"0","1","0","NJN","0"
"23820",1997,"1998-01-28","29700620","Tip Shot","Tip Shot",0,0,0,"0",931,"0","1","0","NJN","1"
"23821",1997,"1998-01-28","29700620","Jump Shot","Jump Shot",-164,48,17,"0",764,"0","1","0","NJN","0"
"23822",1997,"1998-01-28","29700620","Slam Dunk Shot","Dunk",0,0,0,"0",599,"0","1","0","NJN","1"
"23823",1997,"1998-01-28","29700620","Running Jump Shot","Jump Shot",126,63,14,"0",400,"0","1","0","NJN","1"
"23824",1997,"1998-01-28","29700620","Jump Shot","Jump Shot",141,224,26,"1",182,"0","1","0","NJN","0"
"23825",1997,"1998-01-28","29700620","Jump Shot","Jump Shot",-42,119,12,"0",94,"0","1","0","NJN","0"
"23826",1997,"1998-01-30","29700634","Jump Shot","Jump Shot",-143,-5,14,"0",2415,"0","1","0","MIN","0"
"23827",1997,"1998-01-30","29700634","Jump Shot","Jump Shot",-14,109,10,"0",2301,"0","1","0","MIN","0"
"23828",1997,"1998-01-30","29700634","Driving Layup Shot","Layup",0,0,0,"0",2201,"0","1","0","MIN",NA
"23829",1997,"1998-01-30","29700634","Slam Dunk Shot","Dunk",0,0,0,"0",1819,"0","1","0","MIN","1"
"23830",1997,"1998-01-30","29700634","Driving Layup Shot","Layup",0,0,0,"0",1585,"0","1","0","MIN","0"
"23831",1997,"1998-01-30","29700634","Jump Shot","Jump Shot",65,211,22,"0",1224,"0","1","0","MIN","0"
"23832",1997,"1998-01-30","29700634","Jump Shot","Jump Shot",-111,237,26,"1",1148,"0","1","0","MIN","1"
"23833",1997,"1998-01-30","29700634","Driving Layup Shot","Layup",0,0,0,"0",1083,"0","1","0","MIN",NA
"23834",1997,"1998-01-30","29700634","Running Jump Shot","Jump Shot",-6,74,7,"0",669,"0","1","0","MIN",NA
"23835",1997,"1998-01-30","29700634","Tip Shot","Tip Shot",0,0,0,"0",665,"0","1","0","MIN","0"
"23836",1997,"1998-01-30","29700634","Jump Shot","Jump Shot",29,261,26,"1",620,"0","1","0","MIN","1"
"23837",1997,"1998-01-30","29700634","Dunk Shot","Dunk",0,0,0,"0",542,"0","1","0","MIN","0"
"23838",1997,"1998-01-30","29700634","Jump Shot","Jump Shot",-242,29,24,"1",534,"0","1","0","MIN","0"
"23839",1997,"1998-01-30","29700634","Running Jump Shot","Jump Shot",8,61,6,"0",517,"0","1","0","MIN","1"
"23840",1997,"1998-01-30","29700634","Layup Shot","Layup",-57,38,6,"0",336,"0","1","0","MIN","0"
"23841",1997,"1998-01-30","29700634","Driving Layup Shot","Layup",0,0,0,"0",317,"0","1","0","MIN","1"
"23842",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-53,57,7,"0",2404,"0","1","0","CHI","0"
"23843",1997,"1998-02-01","29700647","Driving Layup Shot","Layup",0,0,0,"0",2304,"0","1","0","CHI","1"
"23844",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-139,216,25,"1",2141,"0","1","0","CHI",NA
"23845",1997,"1998-02-01","29700647","Driving Layup Shot","Layup",0,0,0,"0",2087,"0","1","0","CHI",NA
"23846",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",128,222,25,"1",1973,"0","1","0","CHI","0"
"23847",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-145,3,14,"0",1890,"0","1","0","CHI","0"
"23848",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",14,257,25,"1",1471,"0","1","0","CHI","1"
"23849",1997,"1998-02-01","29700647","Slam Dunk Shot","Dunk",0,0,0,"0",1103,"0","1","0","CHI","1"
"23850",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",188,179,25,"1",1004,"0","1","0","CHI","1"
"23851",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-115,233,25,"1",966,"0","1","0","CHI","0"
"23852",1997,"1998-02-01","29700647","Running Jump Shot","Jump Shot",18,59,6,"0",895,"0","1","0","CHI",NA
"23853",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-177,5,17,"0",815,"0","1","0","CHI","0"
"23854",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-8,282,28,"1",757,"0","1","0","CHI","0"
"23855",1997,"1998-02-01","29700647","Driving Layup Shot","Layup",0,0,0,"0",368,"0","1","0","CHI",NA
"23856",1997,"1998-02-01","29700647","Driving Layup Shot","Layup",0,0,0,"0",319,"0","1","0","CHI","1"
"23857",1997,"1998-02-01","29700647","Jump Shot","Jump Shot",-182,-5,18,"0",206,"0","1","0","CHI","1"
"23858",1997,"1998-02-04","29700673","Running Jump Shot","Jump Shot",-113,111,15,"0",2397,"0","1","0","POR","1"
"23859",1997,"1998-02-04","29700673","Jump Shot","Jump Shot",-115,231,25,"1",2233,"0","1","0","POR","1"
"23860",1997,"1998-02-04","29700673","Driving Layup Shot","Layup",0,0,0,"0",2160,"0","1","0","POR","1"
"23861",1997,"1998-02-04","29700673","Running Jump Shot","Jump Shot",-96,179,20,"0",2078,"0","1","0","POR","1"
"23862",1997,"1998-02-04","29700673","Jump Shot","Jump Shot",-53,72,8,"0",1884,"0","1","0","POR","0"
"23863",1997,"1998-02-04","29700673","Driving Layup Shot","Layup",0,0,0,"0",854,"0","1","0","POR","1"
"23864",1997,"1998-02-04","29700673","Driving Layup Shot","Layup",0,0,0,"0",823,"0","1","0","POR","0"
"23865",1997,"1998-02-04","29700673","Running Jump Shot","Jump Shot",18,57,5,"0",537,"0","1","0","POR","1"
"23866",1997,"1998-02-04","29700673","Jump Shot","Jump Shot",-203,145,24,"1",292,"0","1","0","POR","0"
"23867",1997,"1998-02-04","29700673","Jump Shot","Jump Shot",-149,93,17,"0",91,"0","1","0","POR",NA
"23868",1997,"1998-02-10","29700693","Driving Layup Shot","Layup",0,0,0,"0",2414,"0","0","0","POR","1"
"23869",1997,"1998-02-10","29700693","Jump Shot","Jump Shot",177,55,18,"0",1954,"0","0","0","POR","0"
"23870",1997,"1998-02-10","29700693","Hook Shot","Hook Shot",-3,66,6,"0",1778,"0","0","0","POR","0"
"23871",1997,"1998-02-10","29700693","Jump Shot","Jump Shot",-96,192,21,"0",653,"0","0","0","POR","0"
"23872",1997,"1998-02-10","29700693","Driving Layup Shot","Layup",0,0,0,"0",606,"0","0","0","POR",NA
"23873",1997,"1998-02-10","29700693","Driving Layup Shot","Layup",0,0,0,"0",491,"0","0","0","POR","1"
"23874",1997,"1998-02-10","29700693","Layup Shot","Layup",0,0,0,"0",413,"0","0","0","POR",NA
"23875",1997,"1998-02-10","29700693","Driving Layup Shot","Layup",0,0,0,"0",380,"0","0","0","POR","0"
"23876",1997,"1998-02-10","29700693","Dunk Shot","Dunk",0,0,0,"0",373,"0","0","0","POR","1"
"23877",1997,"1998-02-10","29700693","Jump Shot","Jump Shot",-207,156,25,"1",279,"0","0","0","POR","1"
"23878",1997,"1998-02-10","29700693","Jump Shot","Jump Shot",-124,224,25,"1",199,"0","0","0","POR","1"
"23879",1997,"1998-02-10","29700693","Driving Layup Shot","Layup",0,0,0,"0",122,"0","0","0","POR","0"
"23880",1997,"1998-02-10","29700693","Jump Shot","Jump Shot",51,261,26,"1",20,"0","0","0","POR",NA
"23881",1997,"1998-02-11","29700701","Jump Shot","Jump Shot",-55,89,10,"0",2307,"0","1","0","GSW","0"
"23882",1997,"1998-02-11","29700701","Running Jump Shot","Jump Shot",0,0,0,"0",2163,"0","1","0","GSW","0"
"23883",1997,"1998-02-11","29700701","Slam Dunk Shot","Dunk",0,0,0,"0",2011,"0","1","0","GSW","1"
"23884",1997,"1998-02-11","29700701","Driving Layup Shot","Layup",0,0,0,"0",1918,"0","1","0","GSW","0"
"23885",1997,"1998-02-11","29700701","Jump Shot","Jump Shot",121,117,16,"0",1855,"0","1","0","GSW","0"
"23886",1997,"1998-02-11","29700701","Jump Shot","Jump Shot",-119,-18,12,"0",971,"0","1","0","GSW",NA
"23887",1997,"1998-02-11","29700701","Jump Shot","Jump Shot",164,128,20,"0",933,"0","1","0","GSW","1"
"23888",1997,"1998-02-11","29700701","Jump Shot","Jump Shot",81,136,15,"0",817,"0","1","0","GSW","0"
"23889",1997,"1998-02-11","29700701","Jump Shot","Jump Shot",-130,-10,13,"0",779,"0","1","0","GSW","0"
"23890",1997,"1998-02-11","29700701","Slam Dunk Shot","Dunk",0,0,0,"0",187,"0","1","0","GSW","1"
"23891",1997,"1998-02-11","29700701","Slam Dunk Shot","Dunk",0,0,0,"0",62,"0","1","0","GSW","1"
"23892",1997,"1998-02-13","29700715","Running Jump Shot","Jump Shot",-98,160,18,"0",2350,"0","1","0","SEA","1"
"23893",1997,"1998-02-13","29700715","Driving Layup Shot","Layup",0,0,0,"0",2050,"0","1","0","SEA","1"
"23894",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",-85,132,15,"0",1935,"0","1","0","SEA","1"
"23895",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",113,233,25,"1",1903,"0","1","0","SEA","0"
"23896",1997,"1998-02-13","29700715","Driving Layup Shot","Layup",0,0,0,"0",1609,"0","1","0","SEA","0"
"23897",1997,"1998-02-13","29700715","Driving Layup Shot","Layup",0,0,0,"0",1060,"0","1","0","SEA","0"
"23898",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",-91,143,16,"0",786,"0","1","0","SEA",NA
"23899",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",-104,136,17,"0",739,"0","1","0","SEA","0"
"23900",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",-147,222,26,"1",224,"0","1","0","SEA",NA
"23901",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",111,36,11,"0",152,"1","1","0","SEA","0"
"23902",1997,"1998-02-13","29700715","Running Jump Shot","Jump Shot",68,23,7,"0",16,"1","1","0","SEA","1"
"23903",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",-31,265,26,"1",6,"1","1","0","SEA",NA
"23904",1997,"1998-02-13","29700715","Jump Shot","Jump Shot",111,315,33,"1",1,"1","1","0","SEA","0"
"23905",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",-115,-14,11,"0",2397,"0","1","0","HOU","0"
"23906",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",-55,267,27,"1",2146,"0","1","0","HOU","0"
"23907",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",-8,83,8,"0",2103,"0","1","0","HOU",NA
"23908",1997,"1998-02-15","29700728","Running Jump Shot","Jump Shot",98,68,11,"0",1999,"0","1","0","HOU",NA
"23909",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",-149,216,26,"1",1638,"0","1","0","HOU","1"
"23910",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",128,233,26,"1",1527,"0","1","0","HOU","1"
"23911",1997,"1998-02-15","29700728","Slam Dunk Shot","Dunk",0,0,0,"0",808,"0","1","0","HOU","1"
"23912",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",-139,229,26,"1",679,"0","1","0","HOU",NA
"23913",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",-27,57,6,"0",509,"0","1","0","HOU","0"
"23914",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",70,63,9,"0",421,"0","1","0","HOU","1"
"23915",1997,"1998-02-15","29700728","Slam Dunk Shot","Dunk",0,0,0,"0",319,"0","1","0","HOU","1"
"23916",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",66,46,8,"0",197,"0","1","0","HOU",NA
"23917",1997,"1998-02-15","29700728","Layup Shot","Layup",0,0,0,"0",154,"0","1","0","HOU",NA
"23918",1997,"1998-02-15","29700728","Jump Shot","Jump Shot",115,233,25,"1",118,"0","1","0","HOU",NA
"23919",1997,"1998-02-15","29700728","Tip Shot","Tip Shot",0,0,0,"0",0,"0","1","0","HOU","0"
"23920",1997,"1998-02-18","29700748","Jump Shot","Jump Shot",-48,149,15,"0",2511,"0","0","0","PHX","0"
"23921",1997,"1998-02-18","29700748","Jump Shot","Jump Shot",-31,16,3,"0",2303,"0","0","0","PHX","1"
"23922",1997,"1998-02-18","29700748","Jump Shot","Jump Shot",-61,203,21,"0",2268,"0","0","0","PHX",NA
"23923",1997,"1998-02-18","29700748","Dunk Shot","Dunk",0,0,0,"0",1441,"0","0","0","PHX","1"
"23924",1997,"1998-02-18","29700748","Jump Shot","Jump Shot",145,166,22,"0",888,"0","0","0","PHX","0"
"23925",1997,"1998-02-18","29700748","Jump Shot","Jump Shot",72,31,7,"0",544,"0","0","0","PHX","0"
"23926",1997,"1998-02-18","29700748","Layup Shot","Layup",0,0,0,"0",491,"0","0","0","PHX","1"
"23927",1997,"1998-02-18","29700748","Jump Shot","Jump Shot",-160,396,42,"1",0,"0","0","0","PHX","0"
"23928",1997,"1998-02-19","29700757","Jump Shot","Jump Shot",128,38,13,"0",2444,"0","1","0","DEN",NA
"23929",1997,"1998-02-19","29700757","Slam Dunk Shot","Dunk",0,0,0,"0",2373,"0","1","0","DEN","1"
"23930",1997,"1998-02-19","29700757","Slam Dunk Shot","Dunk",0,0,0,"0",2280,"0","1","0","DEN","1"
"23931",1997,"1998-02-19","29700757","Jump Shot","Jump Shot",149,-8,14,"0",2215,"0","1","0","DEN","0"
"23932",1997,"1998-02-19","29700757","Driving Layup Shot","Layup",0,0,0,"0",1885,"0","1","0","DEN","1"
"23933",1997,"1998-02-19","29700757","Slam Dunk Shot","Dunk",0,0,0,"0",1475,"0","1","0","DEN","1"
"23934",1997,"1998-02-19","29700757","Jump Shot","Jump Shot",-27,70,7,"0",828,"0","1","0","DEN","0"
"23935",1997,"1998-02-19","29700757","Jump Shot","Jump Shot",16,72,7,"0",804,"0","1","0","DEN","1"
"23936",1997,"1998-02-19","29700757","Driving Layup Shot","Layup",0,0,0,"0",653,"0","1","0","DEN","1"
"23937",1997,"1998-02-19","29700757","Jump Shot","Jump Shot",0,203,20,"0",442,"0","1","0","DEN","1"
"23938",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",-134,100,16,"0",2382,"0","0","0","ORL","0"
"23939",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",166,-16,16,"0",2283,"0","0","0","ORL","0"
"23940",1997,"1998-02-22","29700775","Driving Layup Shot","Layup",0,0,0,"0",2229,"0","0","0","ORL",NA
"23941",1997,"1998-02-22","29700775","Running Jump Shot","Jump Shot",23,23,3,"0",2070,"0","0","0","ORL","1"
"23942",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",-186,169,25,"1",2020,"0","0","0","ORL","1"
"23943",1997,"1998-02-22","29700775","Driving Layup Shot","Layup",0,0,0,"0",1792,"0","0","0","ORL","0"
"23944",1997,"1998-02-22","29700775","Running Jump Shot","Jump Shot",18,42,4,"0",1440,"0","0","0","ORL",NA
"23945",1997,"1998-02-22","29700775","Layup Shot","Layup",0,0,0,"0",789,"0","0","0","ORL",NA
"23946",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",156,10,15,"0",642,"0","0","0","ORL","0"
"23947",1997,"1998-02-22","29700775","Running Jump Shot","Jump Shot",23,36,4,"0",549,"0","0","0","ORL","1"
"23948",1997,"1998-02-22","29700775","Driving Dunk Shot","Dunk",0,0,0,"0",449,"0","0","0","ORL","1"
"23949",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",33,57,6,"0",409,"0","0","0","ORL","0"
"23950",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",115,216,24,"1",278,"0","0","0","ORL","1"
"23951",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",162,-12,16,"0",164,"0","0","0","ORL",NA
"23952",1997,"1998-02-22","29700775","Jump Shot","Jump Shot",113,220,24,"1",78,"0","0","0","ORL","0"
"23953",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",145,-16,14,"0",2263,"0","0","0","MIL","0"
"23954",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",-121,-18,12,"0",1934,"0","0","0","MIL","0"
"23955",1997,"1998-02-24","29700790","Layup Shot","Layup",0,0,0,"0",1527,"0","0","0","MIL","0"
"23956",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",-102,136,17,"0",1013,"0","0","0","MIL","0"
"23957",1997,"1998-02-24","29700790","Layup Shot","Layup",0,0,0,"0",961,"0","0","0","MIL","1"
"23958",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",-106,48,11,"0",935,"0","0","0","MIL","1"
"23959",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",-91,130,15,"0",897,"0","0","0","MIL","0"
"23960",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",-130,-8,13,"0",796,"0","0","0","MIL","0"
"23961",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",190,44,19,"0",757,"0","0","0","MIL","0"
"23962",1997,"1998-02-24","29700790","Layup Shot","Layup",0,0,0,"0",746,"0","0","0","MIL","0"
"23963",1997,"1998-02-24","29700790","Layup Shot","Layup",0,0,0,"0",742,"0","0","0","MIL","0"
"23964",1997,"1998-02-24","29700790","Jump Shot","Jump Shot",205,151,25,"1",672,"0","0","0","MIL","1"
"23965",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",-68,44,8,"0",2452,"0","0","0","IND","0"
"23966",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",-94,5,9,"0",2265,"0","0","0","IND",NA
"23967",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",145,96,17,"0",2160,"0","0","0","IND","0"
"23968",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",5,42,4,"0",1987,"0","0","0","IND","0"
"23969",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",-158,3,15,"0",1846,"0","0","0","IND","0"
"23970",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",31,42,5,"0",1787,"0","0","0","IND",NA
"23971",1997,"1998-02-25","29700798","Jump Shot","Jump Shot",121,164,20,"0",1049,"0","0","0","IND",NA
"23972",1997,"1998-02-25","29700798","Tip Shot","Tip Shot",23,12,2,"0",910,"0","0","0","IND","0"
"23973",1997,"1998-02-27","29700813","Jump Shot","Jump Shot",136,196,23,"1",2317,"0","0","0","MIN","1"
"23974",1997,"1998-02-27","29700813","Jump Shot","Jump Shot",-235,27,23,"1",2276,"0","0","0","MIN","0"
"23975",1997,"1998-02-27","29700813","Driving Layup Shot","Layup",0,0,0,"0",2236,"0","0","0","MIN","0"
"23976",1997,"1998-02-27","29700813","Driving Layup Shot","Layup",0,0,0,"0",2189,"0","0","0","MIN",NA
"23977",1997,"1998-02-27","29700813","Driving Dunk Shot","Dunk",0,0,0,"0",2128,"0","0","0","MIN","1"
"23978",1997,"1998-02-27","29700813","Driving Dunk Shot","Dunk",0,0,0,"0",1992,"0","0","0","MIN","1"
"23979",1997,"1998-02-27","29700813","Jump Shot","Jump Shot",-197,171,26,"1",1967,"0","0","0","MIN","0"
"23980",1997,"1998-02-27","29700813","Jump Shot","Jump Shot",145,85,16,"0",1033,"0","0","0","MIN",NA
"23981",1997,"1998-02-27","29700813","Driving Layup Shot","Layup",0,0,0,"0",852,"0","0","0","MIN","0"
"23982",1997,"1998-02-27","29700813","Running Jump Shot","Jump Shot",-57,104,11,"0",695,"0","0","0","MIN","1"
